0.000000 0.250627 0.000000
0.002506 0.250627 0.006942
0.005013 0.250627 0.013881
0.007519 0.250627 0.020833
0.010025 0.250627 0.027779
0.012531 0.250627 0.034736
0.015038 0.250627 0.041697
0.017544 0.250627 0.048657
0.020050 0.250627 0.055629
0.022556 0.250627 0.062599
0.025063 0.250627 0.069582
0.027569 0.250627 0.076565
0.030075 0.250627 0.083550
0.032581 0.250627 0.090556
0.035088 0.250627 0.097567
0.037594 0.250627 0.104585
0.040100 0.250627 0.111617
0.042607 0.250627 0.118657
0.045113 0.250627 0.125705
0.047619 0.250627 0.132772
0.050125 0.250627 0.139855
0.052632 0.250627 0.146941
0.055138 0.250627 0.154035
0.057644 0.250627 0.161158
0.060150 0.250627 0.168296
0.062657 0.250627 0.175434
0.065163 0.250627 0.182599
0.067669 0.250627 0.189773
0.070175 0.250627 0.196964
0.072682 0.250627 0.204177
0.075188 0.250627 0.211400
0.077694 0.250627 0.218663
0.080201 0.250627 0.225938
0.082707 0.250627 0.233221
0.085213 0.250627 0.240540
0.087719 0.250627 0.247872
0.090226 0.250627 0.255232
0.092732 0.250627 0.262611
0.095238 0.250627 0.270017
0.097744 0.250627 0.277464
0.100251 0.250627 0.284933
0.102757 0.250627 0.292427
0.105263 0.250627 0.299959
0.107769 0.250627 0.307533
0.110276 0.250627 0.315142
0.112782 0.250627 0.322776
0.115288 0.250627 0.330445
0.117794 0.250627 0.338169
0.120301 0.250627 0.345930
0.122807 0.250627 0.353716
0.125313 0.250627 0.361545
0.127820 0.250627 0.369420
0.130326 0.250627 0.377350
0.132832 0.250627 0.385326
0.135338 0.250627 0.393341
0.137845 0.250627 0.401400
0.140351 0.250627 0.409503
0.142857 0.250627 0.417677
0.145363 0.250627 0.425904
0.147870 0.250627 0.434168
0.150376 0.250627 0.442479
0.152882 0.250627 0.450843
0.155388 0.250627 0.459264
0.157895 0.250627 0.467765
0.160401 0.250627 0.476333
0.162907 0.250627 0.484958
0.165414 0.250627 0.493647
0.167920 0.250627 0.502370
0.170426 0.250627 0.511152
0.172932 0.250627 0.519980
0.175439 0.250627 0.528875
0.177945 0.250627 0.537824
0.180451 0.250627 0.546853
0.182957 0.250627 0.555960
0.185464 0.250627 0.565143
0.187970 0.250627 0.574434
0.190476 0.250627 0.583799
0.192982 0.250627 0.593267
0.195489 0.250627 0.602824
0.197995 0.250627 0.612482
0.200501 0.250627 0.622237
0.203008 0.250627 0.632107
0.205514 0.250627 0.642079
0.208020 0.250627 0.652164
0.210526 0.250627 0.662363
0.213033 0.250627 0.672677
0.215539 0.250627 0.683114
0.218045 0.250627 0.693680
0.220551 0.250627 0.704386
0.223058 0.250627 0.715217
0.225564 0.250627 0.726197
0.228070 0.250627 0.737312
0.230576 0.250627 0.748581
0.233083 0.250627 0.760011
0.235589 0.250627 0.771607
0.238095 0.250627 0.783365
0.240602 0.250627 0.795298
0.243108 0.250627 0.807415
0.245614 0.250627 0.819718
0.248120 0.250627 0.832224
