  16.000   43.000    0.206
  16.000   44.000    0.210
  16.000   45.000    0.213
  16.000   46.000    0.216
  16.000   47.000    0.219
  16.000   48.000    0.221
  16.000   49.000    0.223
  16.000   50.000    0.224
  17.000    1.000    0.004
  17.000    2.000    0.008
  17.000    3.000    0.012
  17.000    4.000    0.016
  17.000    5.000    0.020
  17.000    6.000    0.024
  17.000    7.000    0.028
  17.000    8.000    0.032
  17.000    9.000    0.036
  17.000   10.000    0.040
  17.000   11.000    0.044
  17.000   12.000    0.049
  17.000   13.000    0.053
  17.000   14.000    0.058
  17.000   15.000    0.062
  17.000   16.000    0.067
  17.000   17.000    0.072
  17.000   18.000    0.077
  17.000   19.000    0.082
  17.000   20.000    0.087
  17.000   21.000    0.092
  17.000   22.000    0.098
  17.000   23.000    0.103
  17.000   24.000    0.109
  17.000   25.000    0.115
  17.000   26.000    0.121
  17.000   27.000    0.127
  17.000   28.000    0.133
  17.000   29.000    0.140
  17.000   30.000    0.146
  17.000   31.000    0.153
  17.000   32.000    0.159
  17.000   33.000    0.165
  17.000   34.000    0.172
  17.000   35.000    0.178
  17.000   36.000    0.184
  17.000   37.000    0.190
  17.000   38.000    0.196
  17.000   39.000    0.202
  17.000   40.000    0.207
  17.000   41.000    0.212
  17.000   42.000    0.217
  17.000   43.000    0.221
  17.000   44.000    0.226
  17.000   45.000    0.229
  17.000   46.000    0.232
  17.000   47.000    0.235
  17.000   48.000    0.238
  17.000   49.000    0.239
  17.000   50.000    0.241
  18.000    1.000    0.004
  18.000    2.000    0.008
  18.000    3.000    0.012
  18.000    4.000    0.017
  18.000    5.000    0.021
  18.000    6.000    0.025
  18.000    7.000    0.029
  18.000    8.000    0.033
  18.000    9.000    0.038
  18.000   10.000    0.042
  18.000   11.000    0.047
  18.000   12.000    0.051
  18.000   13.000    0.056
  18.000   14.000    0.061
  18.000   15.000    0.065
  18.000   16.000    0.070
  18.000   17.000    0.076
  18.000   18.000    0.081
  18.000   19.000    0.086
  18.000   20.000    0.092
  18.000   21.000    0.097
  18.000   22.000    0.103
  18.000   23.000    0.109
  18.000   24.000    0.115
  18.000   25.000    0.122
  18.000   26.000    0.128
  18.000   27.000    0.135
  18.000   28.000    0.141
  18.000   29.000    0.148
  18.000   30.000    0.155
  18.000   31.000    0.162
  18.000   32.000    0.169
  18.000   33.000    0.176
  18.000   34.000    0.183
  18.000   35.000    0.190
  18.000   36.000    0.197
  18.000   37.000    0.203
  18.000   38.000    0.210
  18.000   39.000    0.216
  18.000   40.000    0.222
  18.000   41.000    0.227
  18.000   42.000    0.233
  18.000   43.000    0.237
  18.000   44.000    0.242
  18.000   45.000    0.246
  18.000   46.000    0.249
  18.000   47.000    0.252
  18.000   48.000    0.255
  18.000   49.000    0.257
  18.000   50.000    0.259
  19.000    1.000    0.004
  19.000    2.000    0.009
  19.000    3.000    0.013
  19.000    4.000    0.017
  19.000    5.000    0.022
  19.000    6.000    0.026
  19.000    7.000    0.031
  19.000    8.000    0.035
  19.000    9.000    0.040
  19.000   10.000    0.044
  19.000   11.000    0.049
  19.000   12.000    0.054
  19.000   13.000    0.059
  19.000   14.000    0.064
  19.000   15.000    0.069
  19.000   16.000    0.074
  19.000   17.000    0.079
  19.000   18.000    0.085
  19.000   19.000    0.091
  19.000   20.000    0.096
  19.000   21.000    0.102
  19.000   22.000    0.109
  19.000   23.000    0.115
  19.000   24.000    0.122
  19.000   25.000    0.128
  19.000   26.000    0.135
  19.000   27.000    0.142
  19.000   28.000    0.150
  19.000   29.000    0.157
  19.000   30.000    0.164
  19.000   31.000    0.172
  19.000   32.000    0.180
  19.000   33.000    0.187
  19.000   34.000    0.195
  19.000   35.000    0.202
  19.000   36.000    0.210
  19.000   37.000    0.217
  19.000   38.000    0.224
  19.000   39.000    0.230
  19.000   40.000    0.237
  19.000   41.000    0.243
  19.000   42.000    0.249
  19.000   43.000    0.254
  19.000   44.000    0.259
  19.000   45.000    0.263
  19.000   46.000    0.267
  19.000   47.000    0.270
  19.000   48.000    0.273
  19.000   49.000    0.275
  19.000   50.000    0.277
  20.000    1.000    0.005
  20.000    2.000    0.009
  20.000    3.000    0.014
  20.000    4.000    0.018
  20.000    5.000    0.023
  20.000    6.000    0.027
  20.000    7.000    0.032
  20.000    8.000    0.037
  20.000    9.000    0.042
  20.000   10.000    0.046
  20.000   11.000    0.051
  20.000   12.000    0.056
  20.000   13.000    0.062
  20.000   14.000    0.067
  20.000   15.000    0.072
  20.000   16.000    0.077
  20.000   17.000    0.083
  20.000   18.000    0.089
  20.000   19.000    0.095
  20.000   20.000    0.101
  20.000   21.000    0.107
  20.000   22.000    0.114
  20.000   23.000    0.121
  20.000   24.000    0.128
  20.000   25.000    0.135
  20.000   26.000    0.142
  20.000   27.000    0.150
  20.000   28.000    0.158
  20.000   29.000    0.166
  20.000   30.000    0.174
  20.000   31.000    0.182
  20.000   32.000    0.190
  20.000   33.000    0.198
  20.000   34.000    0.207
  20.000   35.000    0.215
  20.000   36.000    0.223
  20.000   37.000    0.230
  20.000   38.000    0.238
  20.000   39.000    0.245
  20.000   40.000    0.252
  20.000   41.000    0.259
  20.000   42.000    0.265
  20.000   43.000    0.271
  20.000   44.000    0.276
  20.000   45.000    0.281
  20.000   46.000    0.285
  20.000   47.000    0.289
  20.000   48.000    0.292
  20.000   49.000    0.294
  20.000   50.000    0.296
  21.000    1.000    0.005
  21.000    2.000    0.010
  21.000    3.000    0.014
  21.000    4.000    0.019
  21.000    5.000    0.024
  21.000    6.000    0.029
  21.000    7.000    0.034
  21.000    8.000    0.039
  21.000    9.000    0.044
  21.000   10.000    0.049
  21.000   11.000    0.054
  21.000   12.000    0.059
  21.000   13.000    0.064
  21.000   14.000    0.070
  21.000   15.000    0.075
  21.000   16.000    0.081
  21.000   17.000    0.087
  21.000   18.000    0.093
  21.000   19.000    0.099
  21.000   20.000    0.105
  21.000   21.000    0.112
  21.000   22.000    0.119
  21.000   23.000    0.126
  21.000   24.000    0.134
  21.000   25.000    0.141
  21.000   26.000    0.149
  21.000   27.000    0.157
  21.000   28.000    0.166
  21.000   29.000    0.174
  21.000   30.000    0.183
  21.000   31.000    0.192
  21.000   32.000    0.201
  21.000   33.000    0.210
  21.000   34.000    0.219
  21.000   35.000    0.227
  21.000   36.000    0.236
  21.000   37.000    0.244
  21.000   38.000    0.253
  21.000   39.000    0.261
  21.000   40.000    0.268
  21.000   41.000    0.275
  21.000   42.000    0.282
  21.000   43.000    0.289
  21.000   44.000    0.294
  21.000   45.000    0.299
  21.000   46.000    0.304
  21.000   47.000    0.308
  21.000   48.000    0.311
  21.000   49.000    0.314
  21.000   50.000    0.316
  22.000    1.000    0.005
  22.000    2.000    0.010
  22.000    3.000    0.015
  22.000    4.000    0.020
  22.000    5.000    0.025
  22.000    6.000    0.030
  22.000    7.000    0.035
  22.000    8.000    0.040
  22.000    9.000    0.045
  22.000   10.000    0.051
  22.000   11.000    0.056
  22.000   12.000    0.061
  22.000   13.000    0.067
  22.000   14.000    0.072
  22.000   15.000    0.078
  22.000   16.000    0.084
  22.000   17.000    0.090
  22.000   18.000    0.097
  22.000   19.000    0.103
  22.000   20.000    0.110
  22.000   21.000    0.117
  22.000   22.000    0.124
  22.000   23.000    0.131
  22.000   24.000    0.139
  22.000   25.000    0.147
  22.000   26.000    0.156
