1 1 0.001556
1 2 0.003109
1 3 0.004658
1 4 0.006200
1 5 0.007733
1 6 0.009254
1 7 0.010761
1 8 0.012251
1 9 0.013722
1 10 0.015171
1 11 0.016594
1 12 0.017991
1 13 0.019355
1 14 0.020687
1 15 0.021980
1 16 0.023235
1 17 0.024446
1 18 0.025612
1 19 0.026729
1 20 0.027796
1 21 0.028808
1 22 0.029767
1 23 0.030666
1 24 0.031509
1 25 0.032289
1 26 0.033010
1 27 0.033668
1 28 0.034267
1 29 0.034801
1 30 0.035278
1 31 0.035691
1 32 0.036050
1 33 0.036347
1 34 0.036593
1 35 0.036781
1 36 0.036922
1 37 0.037010
1 38 0.037054
1 39 0.037050
1 40 0.037007
1 41 0.036920
1 42 0.036799
1 43 0.036638
1 44 0.036448
1 45 0.036222
1 46 0.035971
1 47 0.035687
1 48 0.035380
1 49 0.035045
1 50 0.034690
1 51 0.034308
1 52 0.033910
1 53 0.033487
1 54 0.033049
1 55 0.032589
1 56 0.032115
1 57 0.031621
1 58 0.031114
1 59 0.030588
1 60 0.030052
1 61 0.029496
1 62 0.028932
1 63 0.028349
1 64 0.027758
1 65 0.027151
1 66 0.026536
1 67 0.025904
1 68 0.025266
1 69 0.024613
1 70 0.023954
1 71 0.023280
1 72 0.022600
1 73 0.021908
1 74 0.021209
1 75 0.020499
1 76 0.019783
1 77 0.019056
1 78 0.018324
1 79 0.017581
1 80 0.016835
1 81 0.016078
1 82 0.015317
1 83 0.014548
1 84 0.013775
1 85 0.012994
1 86 0.012209
1 87 0.011418
1 88 0.010623
1 89 0.009823
1 90 0.009020
1 91 0.008211
1 92 0.007401
1 93 0.006586
1 94 0.005769
1 95 0.004949
1 96 0.004128
1 97 0.003304
1 98 0.002480
1 99 0.001653
1 100 0.000827
2 1 0.003114
2 2 0.006223
2 3 0.009324
2 4 0.012410
2 5 0.015479
2 6 0.018523
2 7 0.021541
2 8 0.024523
2 9 0.027469
2 10 0.030368
2 11 0.033220
2 12 0.036013
2 13 0.038748
2 14 0.041412
2 15 0.044005
2 16 0.046515
2 17 0.048943
2 18 0.051275
2 19 0.053515
2 20 0.055648
2 21 0.057679
2 22 0.059594
2 23 0.061398
2 24 0.063080
2 25 0.064646
2 26 0.066085
2 27 0.067406
2 28 0.068597
2 29 0.069672
2 30 0.070618
2 31 0.071451
2 32 0.072160
2 33 0.072760
2 34 0.073243
2 35 0.073625
2 36 0.073897
2 37 0.074077
2 38 0.074156
2 39 0.074153
2 40 0.074058
2 41 0.073890
2 42 0.073638
2 43 0.073323
2 44 0.072932
2 45 0.072487
2 46 0.071973
2 47 0.071412
2 48 0.070790
2 49 0.070126
2 50 0.069406
2 51 0.068651
2 52 0.067844
2 53 0.067006
2 54 0.066121
2 55 0.065208
2 56 0.064252
2 57 0.063271
2 58 0.062249
2 59 0.061204
2 60 0.060122
2 61 0.059019
2 62 0.057881
2 63 0.056724
2 64 0.055533
2 65 0.054326
2 66 0.053087
2 67 0.051832
2 68 0.050547
2 69 0.049249
2 70 0.047921
2 71 0.046581
2 72 0.045214
2 73 0.043835
2 74 0.042431
2 75 0.041016
2 76 0.039578
2 77 0.038129
2 78 0.036659
2 79 0.035179
2 80 0.033679
2 81 0.032171
2 82 0.030644
2 83 0.029109
2 84 0.027558
2 85 0.025999
2 86 0.024426
2 87 0.022846
2 88 0.021253
2 89 0.019655
2 90 0.018045
2 91 0.016430
2 92 0.014806
2 93 0.013178
2 94 0.011542
2 95 0.009903
2 96 0.008258
2 97 0.006611
2 98 0.004961
2 99 0.003309
2 100 0.001654
3 1 0.004677
3 2 0.009347
3 3 0.014004
3 4 0.018641
3 5 0.023249
3 6 0.027824
3 7 0.032355
3 8 0.036839
3 9 0.041262
3 10 0.045622
3 11 0.049904
3 12 0.054106
3 13 0.058211
3 14 0.062220
3 15 0.066113
3 16 0.069891
3 17 0.073535
3 18 0.077047
3 19 0.080407
3 20 0.083620
3 21 0.086665
3 22 0.089550
3 23 0.092254
